Estacion,Tipo,IDEstacion,IDNodo,hora,>C5,AL,AT,B,BA,BT,C,C2G,C2P,C3-C4,C5,ESP,INT,L,M,TOTAL
L_AK_7_AC_45,NOHAB,20,32066,12,0,0,0,66.33333333,0,8,16.66666667,3.666666667,3,1,0,1.666666667,0,419,89.33333333,608.6666667
L_AK_7_AC_45,NOHAB,20,32066,13,0,0,0,67,0,7.333333333,16,8.333333333,5,2,0,4.666666667,0,628,201.6666667,940
L_AK_7_AC_45,NOHAB,20,32066,14,0,0,0,74.33333333,0,6.333333333,21.66666667,3.333333333,4.666666667,1,0,2.333333333,0,621.6666667,151.3333333,886.6666667
L_AK_7_AC_45,NOHAB,20,32066,15,0,0,0,73.66666667,0,5.333333333,19.66666667,3.666666667,1.666666667,2,0,1.666666667,0,642.6666667,148.3333333,898.6666667
L_AK_7_AC_45,NOHAB,20,32066,16,0,0,0,64.33333333,0,4.333333333,20,4,2.666666667,0.333333333,0,2,0,626.3333333,130,854
L_AK_7_AC_45,NOHAB,20,32066,17,0,0,0,63,0,4,17.33333333,3.333333333,0.666666667,0.333333333,0,2,0,572,137.6666667,800.3333333
L_AK_7_AC_45,NOHAB,20,32066,18,0,0,0,49.66666667,0,3.333333333,16,2,1.333333333,1.666666667,0.333333333,4.666666667,0,574,118.3333333,771.3333333
L_AK_7_AC_45,NOHAB,20,32066,19,0,0,0,43.33333333,0,4,8.666666667,0.666666667,1,0.333333333,0,0.666666667,0,609.3333333,90.33333333,758.3333333
L_AK_7_AC_45,NOHAB,20,32066,20,0,0,0,32.66666667,0,0.666666667,7.333333333,1.333333333,0.333333333,0,0,2,0,489,84.66666667,618
L_AK_7_AC_45,NOHAB,20,32066,21,0,0,0,22.66666667,0,1,2,0.333333333,0.333333333,0,0,1.333333333,0,432,88.66666667,548.3333333
L_AK_7_AC_45,NOHAB,20,32066,22,0,0,0,30.66666667,0,3,3.666666667,1.666666667,0.666666667,0.333333333,0,2,0,783.3333333,98.33333333,923.6666667
L_AK_7_AC_45,NOHAB,20,32066,23,0,0,0,15.66666667,0,0.333333333,2.333333333,2.666666667,1,0,0,2,0,579.6666667,77.33333333,681
L_AK_45_AC_127,NOHAB,4,14816,0,5.222222222,0,1.111111111,1.833333333,0,4.333333333,0.222222222,17.88888889,3.166666667,2.777777778,2,6.722222222,0.111111111,888.6111111,51.55555556,985.5555556
L_AK_45_AC_127,NOHAB,4,14816,1,4.388888889,0,0,0.666666667,0,0.888888889,0.222222222,13,4.277777778,1.555555556,2.166666667,5.444444444,0.111111111,718.1111111,37.33333333,788.1666667
L_AK_45_AC_127,NOHAB,4,14816,2,4.555555556,0,0.111111111,0.166666667,0,0.111111111,0.333333333,12.11111111,5.444444444,2.166666667,1.555555556,5.388888889,0.444444444,632.2222222,30.61111111,695.2222222
L_AK_45_AC_127,NOHAB,4,14816,3,5.777777778,0.055555556,0.277777778,1.444444444,0,0.666666667,0.111111111,12.38888889,3.833333333,2.611111111,1.5,4.888888889,0.666666667,567.8888889,32.66666667,634.7777778
L_AK_45_AC_127,NOHAB,4,14816,4,9.222222222,0,4.722222222,2.777777778,0,4.888888889,0.888888889,23.61111111,7.777777778,4.555555556,3.611111111,9.555555556,2,390.3333333,28.77777778,492.7222222
L_AK_45_AC_127,NOHAB,4,14816,5,10.55555556,0,13.83333333,13.16666667,3.555555556,11.38888889,7.388888889,48,14.88888889,8.555555556,4.055555556,20.61111111,2.666666667,595.6666667,109.9444444,864.2777778
L_AK_45_AC_127,NOHAB,4,14816,6,7.388888889,0,43.27777778,24.77777778,7.333333333,13.22222222,10.05555556,64.27777778,22.88888889,15,4.222222222,34.22222222,1.5,1633.166667,272.0555556,2153.388889
L_AK_45_AC_127,NOHAB,4,14816,7,5,0.111111111,76.88888889,25.44444444,7.777777778,13.94444444,9.111111111,56.16666667,20.55555556,9.388888889,3.111111111,31.33333333,1.111111111,2496.833333,307.6111111,3064.388889
L_AK_45_AC_127,NOHAB,4,14816,8,5.222222222,0,79.16666667,21.94444444,7.055555556,14.33333333,9.277777778,53.44444444,22.16666667,8.666666667,2.5,23.77777778,0.777777778,2531.611111,284.7777778,3064.722222
L_AK_45_AC_127,NOHAB,4,14816,9,5.833333333,0,63.11111111,22.11111111,7.5,14.88888889,9.777777778,64.5,24.33333333,8.333333333,2.333333333,17.11111111,0.888888889,2539,263.1666667,3042.888889
L_AK_45_AC_127,NOHAB,4,14816,10,6.5,0.055555556,48.16666667,19.27777778,6.833333333,14.83333333,8.222222222,72.05555556,29.05555556,9.777777778,3.111111111,14.11111111,0.611111111,2554.722222,255.7777778,3043.111111
L_AK_45_AC_127,NOHAB,4,14816,11,5.611111111,0,45.16666667,19.27777778,6.888888889,13,8,60.05555556,24.77777778,9.111111111,3.444444444,16,0.833333333,2579.111111,285.6111111,3076.888889
L_AK_45_AC_127,NOHAB,4,14816,12,6.111111111,0,49.94444444,17.5,7.444444444,12.72222222,8.277777778,50.11111111,22.05555556,7,2.5,20.05555556,0.888888889,2515.277778,343.6666667,3063.555556
L_AK_45_AC_127,NOHAB,4,14816,13,5.888888889,0,55.27777778,17.77777778,7,12.33333333,7.611111111,49.27777778,18.94444444,5.444444444,2.5,24.11111111,0.888888889,2545.611111,332.9444444,3085.611111
L_AK_45_AC_127,NOHAB,4,14816,14,7.111111111,0,56.16666667,17.38888889,7.388888889,11.11111111,7.444444444,43.88888889,23.05555556,4.111111111,4,20.83333333,0.722222222,2621.388889,291.6111111,3116.222222
L_AK_45_AC_127,NOHAB,4,14816,15,7.055555556,0,54.5,16.55555556,7.388888889,11.77777778,6.722222222,41.61111111,18.61111111,3.611111111,2.722222222,19.66666667,1.388888889,2407.5,250.2777778,2849.388889
L_AK_45_AC_127,NOHAB,4,14816,16,5.166666667,0,48.94444444,15,7.111111111,11.27777778,7.111111111,35.88888889,17.72222222,3.222222222,1.944444444,18.77777778,2.055555556,2499.222222,224.1111111,2897.555556
L_AK_45_AC_127,NOHAB,4,14816,17,3.888888889,0,47.5,14.16666667,7.111111111,11.11111111,7.277777778,31.55555556,13.5,1.611111111,1.444444444,17.38888889,1.055555556,2618.166667,229.8333333,3005.611111
L_AK_45_AC_127,NOHAB,4,14816,18,2.166666667,0,43.38888889,13.33333333,6.555555556,10.44444444,8.777777778,22.22222222,10.22222222,1.722222222,1.777777778,18.05555556,0.888888889,2605.722222,183,2928.277778
L_AK_45_AC_127,NOHAB,4,14816,19,2.611111111,0,42.5,10.61111111,6.722222222,10,6.111111111,21.55555556,8.333333333,2.166666667,1.722222222,17.55555556,1.111111111,2494.888889,143.8888889,2769.777778
L_AK_45_AC_127,NOHAB,4,14816,20,3.5,0,41.33333333,9.555555556,6.222222222,9.555555556,6.444444444,22.38888889,6.777777778,1.444444444,1.277777778,18.44444444,1,2443.888889,122.9444444,2694.777778
L_AK_45_AC_127,NOHAB,4,14816,21,2.722222222,0,36.11111111,5.944444444,9.388888889,10.33333333,4.611111111,20.66666667,4,1.111111111,0.833333333,14.94444444,1.5,2072.777778,115.5,2300.444444
L_AK_45_AC_127,NOHAB,4,14816,22,5.222222222,0,33,5.777777778,9.944444444,11.11111111,3.722222222,21.16666667,6.333333333,3.555555556,2.444444444,17.88888889,1.666666667,1695.222222,143.8888889,1960.944444
L_AK_45_AC_127,NOHAB,4,14816,23,4.888888889,0,14.88888889,3.111111111,1.833333333,8.166666667,1.055555556,19.77777778,5.111111111,3.277777778,2.333333333,9.611111111,0.5,1188,79.66666667,1342.222222
AK_30_AC_53,HABIL,19,75264,0,4.388888889,0,0.277777778,0.611111111,0,3.888888889,0.333333333,15.33333333,1.888888889,5.666666667,1.388888889,6.222222222,0.166666667,162.8333333,27.66666667,230.6666667
AK_30_AC_53,HABIL,19,75264,1,3.611111111,0,0,0.222222222,0,0.444444444,0.055555556,16.11111111,1.888888889,2.888888889,0.666666667,4.222222222,0.166666667,105.3333333,11.5,147.1111111
AK_30_AC_53,HABIL,19,75264,2,4.833333333,0,0.055555556,0.055555556,0.055555556,0.166666667,0.055555556,16.16666667,2.777777778,2,0.722222222,3.555555556,0,85.11111111,8.666666667,124.2222222
AK_30_AC_53,HABIL,19,75264,3,7.833333333,0,0.444444444,1.5,0.111111111,1.333333333,0.111111111,15.77777778,5,4.833333333,2.666666667,4.277777778,0.055555556,102.8333333,13.83333333,160.6111111
AK_30_AC_53,HABIL,19,75264,4,12.11111111,0,8.5,7,1.888888889,4.222222222,3.555555556,30.22222222,6.166666667,8.277777778,2.722222222,13.11111111,1.222222222,237.1111111,42.72222222,378.8333333
AK_30_AC_53,HABIL,19,75264,5,7.388888889,0,33.88888889,23.83333333,6.444444444,9.888888889,12,66.05555556,12.05555556,17.61111111,2.5,62.61111111,0.722222222,1126.277778,351.2222222,1732.5
AK_30_AC_53,HABIL,19,75264,6,1,0,60.61111111,37.22222222,8.388888889,17.33333333,17,57.05555556,21.94444444,5.388888889,0.444444444,80.88888889,0.555555556,1954.722222,888.5555556,3151.111111
AK_30_AC_53,HABIL,19,75264,7,0,0,73.44444444,35,8.833333333,17.66666667,19.61111111,46.44444444,19.05555556,3.444444444,0.111111111,50.33333333,0.333333333,2296.666667,1063.944444,3634.888889
AK_30_AC_53,HABIL,19,75264,8,0.444444444,0,69.33333333,37.88888889,8.666666667,20.94444444,17.5,57.77777778,28.61111111,14,0.388888889,42.44444444,0.333333333,2256.833333,662.1666667,3217.333333
AK_30_AC_53,HABIL,19,75264,9,0.222222222,0,47.5,30.44444444,8.055555556,17.11111111,16.83333333,56.38888889,31.27777778,4.388888889,0.222222222,24.11111111,0.277777778,2198.277778,485.3333333,2920.444444
AK_30_AC_53,HABIL,19,75264,10,7.444444444,0,30.94444444,35,4,15.44444444,15.55555556,74,31.5,17.11111111,3.055555556,21.88888889,0.166666667,2125.444444,445.0555556,2826.611111
AK_30_AC_53,HABIL,19,75264,11,7.166666667,0,32,33.5,3.444444444,13.72222222,15.27777778,78.83333333,32.66666667,16.38888889,2.944444444,24.22222222,0.444444444,2061.555556,428.3333333,2750.5
AK_30_AC_53,HABIL,19,75264,12,7.444444444,0,32.38888889,32.22222222,3.277777778,15.33333333,17.44444444,71.5,34.66666667,15.27777778,3.555555556,27.83333333,0.444444444,2196.111111,425.0555556,2882.555556
AK_30_AC_53,HABIL,19,75264,13,6.222222222,0,31.66666667,32.94444444,3.333333333,15.55555556,15.66666667,66.55555556,26.11111111,12.94444444,3.277777778,33,0.166666667,2110.277778,424.9444444,2782.666667
AK_30_AC_53,HABIL,19,75264,14,5.666666667,0,31.5,30.66666667,4.111111111,14.72222222,16,69.72222222,39.88888889,17.22222222,3.166666667,36.61111111,0.277777778,2118.277778,467.7222222,2855.555556
AK_30_AC_53,HABIL,19,75264,15,5,0,33.94444444,33.11111111,4.277777778,15.88888889,16.94444444,76.27777778,47.22222222,18.11111111,4,51.77777778,0.722222222,1898.5,513.8888889,2719.666667
AK_30_AC_53,HABIL,19,75264,16,3.111111111,0,49.5,29.5,7.166666667,17.61111111,16.22222222,64.72222222,38.27777778,12.5,2.5,54.05555556,0.222222222,1828.388889,580.3888889,2704.166667
AK_30_AC_53,HABIL,19,75264,17,0.555555556,0,63.66666667,35.05555556,8.166666667,14.61111111,16.77777778,51.38888889,26.44444444,4.166666667,0.277777778,47.44444444,0.388888889,2089.944444,970.9444444,3329.833333
AK_30_AC_53,HABIL,19,75264,18,0.111111111,0,66.61111111,32.83333333,8.055555556,16.05555556,15.77777778,38.5,20.05555556,5.111111111,0.111111111,31.33333333,0.444444444,1953.888889,860.2777778,3049.166667
AK_30_AC_53,HABIL,19,75264,19,2.944444444,0,70,25.11111111,7.444444444,18.27777778,14.72222222,27.5,11.22222222,3.555555556,1.166666667,16.44444444,0.055555556,1731.111111,413.3888889,2342.944444
AK_30_AC_53,HABIL,19,75264,20,5.555555556,0,48.11111111,19.66666667,5.277777778,17.38888889,15,24.55555556,7.5,3.277777778,1.666666667,11.72222222,0.277777778,1505.111111,271.6666667,1936.777778
AK_30_AC_53,HABIL,19,75264,21,4.166666667,0,35.66666667,14.11111111,3.222222222,13.38888889,12.05555556,21.05555556,5.944444444,4.333333333,1.111111111,11.94444444,0.277777778,1229.666667,259.8333333,1616.777778
AK_30_AC_53,HABIL,19,75264,22,4.111111111,0,29.72222222,4.055555556,5.888888889,11.44444444,7.777777778,19.94444444,4.055555556,4.055555556,1.222222222,10.88888889,0.555555556,679.8888889,184.5555556,968.1666667
AK_30_AC_53,HABIL,19,75264,23,4.5,0,11.66666667,1.166666667,1,10.11111111,2.111111111,17.05555556,3.944444444,6.777777778,0.666666667,8.722222222,0.111111111,329.2222222,66.11111111,463.1666667
L_AK_10_AC_20_S,NOHAB,31,53939,0,0,0.75,0.208333333,7.583333333,0.416666667,9.458333333,9.666666667,1.708333333,1.583333333,0.25,0,4.541666667,5.541666667,319.5416667,41,402.25
L_AK_10_AC_20_S,NOHAB,31,53939,1,0,0,0,2.333333333,0.125,1.791666667,4.458333333,2.458333333,1.708333333,0.083333333,0,3.875,4.708333333,285.625,24.375,331.5416667
L_AK_10_AC_20_S,NOHAB,31,53939,2,0,0,0,1.833333333,0.25,2,3.625,2.041666667,1.5,0.25,0,2.833333333,3.333333333,272.1666667,16.20833333,306.0416667
L_AK_10_AC_20_S,NOHAB,31,53939,3,0.166666667,0.125,0.166666667,3.458333333,0.375,3.208333333,8.25,2.5,2.041666667,0.458333333,0.333333333,2.541666667,3.25,300.0833333,20.875,347.8333333
L_AK_10_AC_20_S,NOHAB,31,53939,4,0.083333333,2.125,1.125,18.66666667,2.208333333,22.29166667,23.41666667,3.5,3.541666667,1.208333333,0.125,5.416666667,5.416666667,274.375,36.70833333,400.2083333
L_AK_10_AC_20_S,NOHAB,31,53939,5,0.375,0.75,1.833333333,57.625,8.375,44.45833333,45.75,8.625,5.416666667,1.458333333,0.208333333,5.625,10.75,259.0833333,138.6666667,589
L_AK_10_AC_20_S,NOHAB,31,53939,6,0,0,1.625,79.25,9.25,60.70833333,50.75,10.875,5.125,2.75,0.125,5.583333333,6.458333333,362.6666667,241.3333333,836.5
L_AK_10_AC_20_S,NOHAB,31,53939,7,0,0,1.666666667,78.70833333,10.20833333,64.79166667,49.125,13.33333333,8.208333333,1.541666667,0,7.25,2.041666667,457.9583333,262.9583333,957.7916667
L_AK_10_AC_20_S,NOHAB,31,53939,8,0,0,1.833333333,77.16666667,10.625,62.45833333,49.04166667,12.66666667,7.708333333,1.541666667,0,6.875,1.708333333,459.4583333,191.4166667,882.5
L_AK_10_AC_20_S,NOHAB,31,53939,9,0.125,0.125,1.583333333,74.75,10.95833333,61.45833333,45.125,14.58333333,7.75,1.916666667,0,5.375,2.208333333,466.125,146.875,838.9583333
L_AK_10_AC_20_S,NOHAB,31,53939,10,0.083333333,0,1.666666667,71.04166667,10.5,62.33333333,45.875,13.70833333,9.625,1.208333333,0.083333333,4.625,1.625,485.0833333,159.9583333,867.4166667
L_AK_10_AC_20_S,NOHAB,31,53939,11,0.083333333,0,1.875,66.375,10.58333333,62.20833333,43.54166667,16.54166667,7.75,1.25,0.083333333,6.208333333,1.375,515.9583333,154.2916667,888.125
L_AK_10_AC_20_S,NOHAB,31,53939,12,0.083333333,0.125,2.166666667,64.375,11.5,55.625,43.75,13.08333333,7.166666667,2.041666667,0.125,5.208333333,1.5,480.7916667,188.875,876.4166667
L_AK_10_AC_20_S,NOHAB,31,53939,13,0,0,2,65.83333333,11.45833333,51.16666667,41.625,12.66666667,6.166666667,0.916666667,0,6.625,1.875,456.0833333,208.9166667,865.3333333
L_AK_10_AC_20_S,NOHAB,31,53939,14,0.25,0.083333333,1.916666667,65.70833333,11.66666667,54.625,39.625,12.83333333,11.41666667,1.583333333,0,7.125,2.291666667,457.9583333,217.4583333,884.5416667
L_AK_10_AC_20_S,NOHAB,31,53939,15,0,0,1.875,66.66666667,12.04166667,51.95833333,40.41666667,9.5,9.25,0.375,0,6.125,2.25,484,213.1666667,897.625
L_AK_10_AC_20_S,NOHAB,31,53939,16,0.083333333,0.125,1.833333333,62.41666667,11.29166667,55.04166667,47.875,9.458333333,9,0.333333333,0,7.166666667,1.708333333,502.7083333,219.5,928.5416667
L_AK_10_AC_20_S,NOHAB,31,53939,17,0.125,0.125,2.333333333,60,9.5,51.04166667,43.54166667,8.708333333,8.416666667,0.083333333,0,8,2.375,510.625,230.2083333,935.0833333
L_AK_10_AC_20_S,NOHAB,31,53939,18,0.125,0,1.583333333,56,11.20833333,51.5,41.95833333,7.541666667,5.5,0.375,0,5.916666667,2.083333333,500.3333333,211.3333333,895.4583333
L_AK_10_AC_20_S,NOHAB,31,53939,19,0,0,1.625,53.08333333,10.75,51.58333333,41.83333333,3.958333333,3.583333333,0.791666667,0.083333333,4.791666667,4.041666667,461.7083333,188.5,826.3333333
L_AK_10_AC_20_S,NOHAB,31,53939,20,0,0,1.833333333,41.66666667,13.625,44.16666667,41.125,3.791666667,2.333333333,0.5,0,5.416666667,6,449.9166667,152.5,762.875
L_AK_10_AC_20_S,NOHAB,31,53939,21,0,0,1.916666667,29.375,9.083333333,46.20833333,32,2.833333333,2.333333333,0.208333333,0,6.125,6.708333333,452.7083333,140.2916667,729.7916667
L_AK_10_AC_20_S,NOHAB,31,53939,22,0,0,2.333333333,24.58333333,12.625,43.66666667,29.16666667,4.041666667,3.291666667,0.666666667,0,7.083333333,5.375,371.25,142.25,646.3333333
L_AK_10_AC_20_S,NOHAB,31,53939,23,0,0.125,2.416666667,15.125,6.583333333,30.41666667,16.625,3.458333333,1.916666667,0.416666667,0,5.375,5.666666667,366.3333333,79.29166667,533.75
L_AC_20_S_KR_3_E,NOHAB,32,56123,0,0.25,0,0,0.75,0,4.5,5.75,0.25,0.5,0,0,6.5,0,94.75,18.5,131.75
L_AC_20_S_KR_3_E,NOHAB,32,56123,1,0,0,0,0,0,0.5,3.25,0.25,0.5,0.5,0,3.75,0,97,10.5,116.25
L_AC_20_S_KR_3_E,NOHAB,32,56123,2,0,0,0,0,0,0.5,1.5,1.25,0.25,0,0,2.75,0,94.75,8.75,109.75
L_AC_20_S_KR_3_E,NOHAB,32,56123,3,0,0,0,1.5,0,2.75,9.75,0.25,1.75,0,0,3.75,0.25,104,11,135
L_AC_20_S_KR_3_E,NOHAB,32,56123,4,0,0,0,8.75,0,20.75,19.75,1.75,1,1,0,5.75,0.25,122.5,26,207.5
L_AC_20_S_KR_3_E,NOHAB,32,56123,5,0,0,0,17,0,34.25,17.5,6,2.75,1,0,4.25,0.5,148.25,136.75,368.25
L_AC_20_S_KR_3_E,NOHAB,32,56123,6,0,0,0,19.75,0,42,18.25,7.25,7.25,2.75,0,5.75,0,217,206.5,526.5
L_AC_20_S_KR_3_E,NOHAB,32,56123,7,0.25,0,0,16.5,0,45.75,14,8.5,9.25,0.5,0.25,4.75,0.75,290.75,226,617.25
L_AC_20_S_KR_3_E,NOHAB,32,56123,8,0,0,0,20.25,0,41,16,13,4.5,1.25,0,5,0.25,239.5,141.25,482
L_AC_20_S_KR_3_E,NOHAB,32,56123,9,0,0,0,18.25,0,48.25,16.25,16.5,6.25,0.5,0.25,5,0,231.5,112.5,455.25
L_AC_20_S_KR_3_E,NOHAB,32,56123,10,0,0,0,18,0,44.25,16.5,16.25,7.75,1,0,5,0.75,233.75,103,446.25
L_AC_20_S_KR_3_E,NOHAB,32,56123,11,0,0,0,17.75,0,44.25,14.75,14.5,7.75,0.5,0,4.5,1,230.5,124.75,460.25
L_AC_20_S_KR_3_E,NOHAB,32,56123,12,0,0,0,15.75,0,43,17.25,17,7.5,0.75,0,4.75,0.5,264,140,510.5
L_AC_20_S_KR_3_E,NOHAB,32,56123,13,0,0,0,14.75,0,40.25,15,17.75,6.75,0.25,0,5,0,237.25,191.75,528.75
L_AC_20_S_KR_3_E,NOHAB,32,56123,14,0,0,0,18.25,0,37,15.75,7.25,5.75,1,0,6.25,0,305,182.25,578.5
L_AC_20_S_KR_3_E,NOHAB,32,56123,15,0,0,0,20.25,0,34.25,15.25,7.75,5,0.25,0,6.75,0,349,171.5,610
L_AC_20_S_KR_3_E,NOHAB,32,56123,16,0,0,0,20,0,36,16,8.75,6,1,0,5.75,0.25,365,170,628.75
L_AC_20_S_KR_3_E,NOHAB,32,56123,17,0,0,0,18.25,0,38.5,16,7.75,5.25,0.25,0,6.25,0,363,193.75,649
L_AC_20_S_KR_3_E,NOHAB,32,56123,18,0,0,0,16,0,32.75,18,7.25,2,0.25,0,6.5,0.75,370.25,181,634.75
L_AC_20_S_KR_3_E,NOHAB,32,56123,19,0.25,0,0,13.5,0,33.5,18.25,4.75,6.25,0,0,6.5,1,362,172.5,618.5
L_AC_20_S_KR_3_E,NOHAB,32,56123,20,0,0,0,11.75,0,32,14,2.5,4.75,0,0,5,0.75,321.25,141.25,533.25
L_AC_20_S_KR_3_E,NOHAB,32,56123,21,0,0,0,13,0,32.75,18.25,2.75,1,0,0,3.5,0.25,297.25,120.5,489.25
L_AC_20_S_KR_3_E,NOHAB,32,56123,22,0,0,0,7,0,37,15.75,1.75,1.5,0,0,9.5,0.25,209.5,155.25,437.5
L_AC_20_S_KR_3_E,NOHAB,32,56123,23,0,0,0,3,0,22.5,9.5,2.25,0.75,0,0,3.75,0,132.75,58.5,233
AK_50_AC_3,HABIL,24,38632,0,0.416666667,0,0,0.75,0,1.916666667,0.666666667,2.583333333,0.666666667,1.333333333,0.083333333,5,0.416666667,121,11.75,146.5833333
AK_50_AC_3,HABIL,24,38632,1,0,0,0,0.083333333,0,0.166666667,0,1.833333333,1.083333333,0.916666667,0,6.583333333,0,82.08333333,6.416666667,99.16666667
AK_50_AC_3,HABIL,24,38632,2,0.333333333,0,0,0.083333333,0,0.083333333,0.583333333,2.333333333,0.916666667,0.583333333,0.166666667,5.333333333,0.083333333,66.83333333,6.416666667,83.75
AK_50_AC_3,HABIL,24,38632,3,0.583333333,0,0,0.916666667,0,0.583333333,2.166666667,4.666666667,1.083333333,0.75,0.25,6,0.5,98.16666667,11.33333333,127
AK_50_AC_3,HABIL,24,38632,4,1.833333333,0,0,5,0,9.75,7.916666667,6.833333333,6.25,2.75,0.916666667,20.83333333,1.416666667,177.5833333,29.5,270.5833333
AK_50_AC_3,HABIL,24,38632,5,2.416666667,0,0,22.91666667,0,22.58333333,26.58333333,24.33333333,14,10.58333333,0.75,99,1.916666667,636.5833333,244.3333333,1106
AK_50_AC_3,HABIL,24,38632,6,0.5,0,0,35.16666667,0,34.5,42.91666667,42.33333333,23.5,2.666666667,0.333333333,80.83333333,3.5,1007.5,628.5833333,1902.333333
AK_50_AC_3,HABIL,24,38632,7,0.166666667,0,0,41.5,0,39.91666667,46.58333333,49.66666667,23.66666667,2.75,0,41.83333333,3.083333333,1084.666667,736.0833333,2069.916667
AK_50_AC_3,HABIL,24,38632,8,2.083333333,0,0,40.91666667,0,39.41666667,45.08333333,54.58333333,24.91666667,5.25,0.416666667,26.25,2,1050.333333,364.0833333,1655.333333
AK_50_AC_3,HABIL,24,38632,9,0.583333333,0,0,36.91666667,0,34.16666667,42.58333333,50.08333333,24.58333333,2.416666667,0,20.33333333,1.75,1155.666667,264,1633.083333
AK_50_AC_3,HABIL,24,38632,10,4.083333333,0,0,34.83333333,0,28.58333333,41,61.16666667,26.41666667,5.333333333,0.416666667,18.08333333,2.583333333,1120,212.6666667,1555.166667
AK_50_AC_3,HABIL,24,38632,11,2.083333333,0,0,34.16666667,0,31.58333333,40.41666667,57.58333333,28.75,3.25,0.5,35.16666667,1.916666667,1145,216.1666667,1596.583333
AK_50_AC_3,HABIL,24,38632,12,2.166666667,0,0,32.08333333,0,30.33333333,41.08333333,60.66666667,26,6.333333333,0.25,49.83333333,1.666666667,1145.75,221.4166667,1617.583333
AK_50_AC_3,HABIL,24,38632,13,2,0,0,33.58333333,0,30.75,41.5,56.41666667,26.83333333,4.833333333,0.25,43.66666667,1.416666667,1133.916667,222.9166667,1598.083333
AK_50_AC_3,HABIL,24,38632,14,1.75,0,0,32.91666667,0,28.66666667,39.33333333,63.08333333,32.83333333,6,1.25,50.58333333,2.083333333,1089.75,252.1666667,1600.416667
AK_50_AC_3,HABIL,24,38632,15,2.5,0,0,33.08333333,0,32.91666667,43.91666667,65.83333333,32.33333333,5.166666667,0.75,63.83333333,1.333333333,975.25,250.6666667,1507.583333
AK_50_AC_3,HABIL,24,38632,16,1.833333333,0,0,32.91666667,0,32.66666667,40.91666667,63.25,29.75,4.5,1.333333333,52.25,1.166666667,980.9166667,283.6666667,1525.166667
AK_50_AC_3,HABIL,24,38632,17,0.833333333,0,0,34.5,0,32.66666667,39.5,55.5,25,2.916666667,0,52.5,1.5,1048.916667,454.6666667,1748.5
AK_50_AC_3,HABIL,24,38632,18,0.25,0,0,32.91666667,0,32.33333333,41.25,40.75,14.75,2.666666667,0.083333333,49.83333333,1.833333333,991.25,447.25,1655.166667
AK_50_AC_3,HABIL,24,38632,19,1.666666667,0,0,29.83333333,0,31.33333333,34.91666667,28.66666667,10.66666667,3.166666667,0.916666667,25.41666667,0.5,1042.416667,280.5,1490
AK_50_AC_3,HABIL,24,38632,20,0.833333333,0,0,27.83333333,0,32.41666667,30.91666667,15.66666667,7.083333333,1.25,0.666666667,12.58333333,1.083333333,912.25,195.6666667,1238.25
AK_50_AC_3,HABIL,24,38632,21,1.166666667,0,0,17.58333333,0,29.83333333,21.5,12.16666667,3.166666667,1.25,0,8.916666667,1,689.6666667,169.25,955.5
AK_50_AC_3,HABIL,24,38632,22,0.25,0.083333333,0,14,0,25.41666667,16.33333333,6.833333333,2.333333333,1.166666667,0.416666667,8.5,0.916666667,446.75,125.8333333,648.8333333
AK_50_AC_3,HABIL,24,38632,23,0.25,0,0,4.5,0,15.66666667,8.166666667,5.166666667,0.75,1.166666667,0.083333333,4.5,0.25,226.25,26.5,293.25
AC_20_S_KR_3_E,HABIL,32,56123,0,0,0,0,0.833333333,0,2.75,2.333333333,0.666666667,0.416666667,0.083333333,0,1.5,0.083333333,53.58333333,10.83333333,73.08333333
AC_20_S_KR_3_E,HABIL,32,56123,1,0,0,0,0.083333333,0,0.25,0.666666667,0.333333333,0.333333333,0.166666667,0,0.583333333,0.083333333,42.41666667,5.75,50.66666667
AC_20_S_KR_3_E,HABIL,32,56123,2,0,0,0,0,0,0.75,0.75,0.5,0.333333333,0,0,0.416666667,0.083333333,35.75,4.25,42.83333333
AC_20_S_KR_3_E,HABIL,32,56123,3,0,0,0,1.833333333,0,2.75,7.75,1,0.833333333,0.25,0,0.75,0.166666667,48.41666667,6.416666667,70.16666667
AC_20_S_KR_3_E,HABIL,32,56123,4,0,0,0,8.25,0,26.16666667,20.75,2.166666667,2.083333333,1.083333333,0,7.666666667,0.75,78.83333333,22.91666667,170.6666667
AC_20_S_KR_3_E,HABIL,32,56123,5,0,0,0,15.66666667,0,39,19.58333333,5.666666667,4.583333333,1.25,0,21.75,0.666666667,167.4166667,156.5833333,432.1666667
